Date,predict,true
2016-11-25,54.20737838745117,60.03603300000001
2016-11-28,53.29156494140625,60.165247
2016-11-29,53.024192810058594,60.244766999999996
2016-11-30,53.40031814575195,60.721874
2016-12-01,53.32661437988281,59.896873
2016-12-02,53.14323425292969,58.843263
2016-12-05,53.174922943115234,58.89296099999999
2016-12-06,53.69319152832031,59.857117
2016-12-07,53.63870620727539,59.588744
2016-12-08,52.90283203125,61.000185
2016-12-09,53.522953033447266,60.64235400000001
2016-12-12,53.16295623779297,61.596572
2016-12-13,53.03717803955078,61.79536399999999
2016-12-14,53.44482421875,62.60048400000001
2016-12-15,53.43966293334961,62.30229300000001
2016-12-16,52.984317779541016,62.202897
2016-12-19,53.16009521484375,61.924580999999996
2016-12-20,53.22678756713867,63.23662699999999
2016-12-21,53.39021682739258,63.157111
2016-12-22,53.08677673339844,63.157111
2016-12-23,53.009552001953125,63.167049
2016-12-27,53.102779388427734,62.858918999999986
2016-12-28,53.26103973388672,62.89867499999999
2016-12-29,53.415672302246094,62.610426
2016-12-30,53.30165481567383,62.520968
