Date,predict,true
2016-11-25,55.77920150756836,60.03603300000001
2016-11-28,55.86407470703125,60.165247
2016-11-29,55.9464111328125,60.244766999999996
2016-11-30,56.02404022216797,60.721874
2016-12-01,56.10519790649414,59.896873
2016-12-02,56.16741180419922,58.843263
2016-12-05,56.19092559814453,58.89296099999999
2016-12-06,56.185951232910156,59.857117
2016-12-07,56.18119430541992,59.588744
2016-12-08,56.170047760009766,61.000185
2016-12-09,56.1883659362793,60.64235400000001
2016-12-12,56.21873092651367,61.596572
2016-12-13,56.278404235839844,61.79536399999999
2016-12-14,56.35869216918945,62.60048400000001
2016-12-15,56.468509674072266,62.30229300000001
2016-12-16,56.58652114868164,62.202897
2016-12-19,56.70441436767578,61.924580999999996
2016-12-20,56.81132125854492,63.23662699999999
2016-12-21,56.93408203125,63.157111
2016-12-22,57.059879302978516,63.157111
2016-12-23,57.18363571166992,63.167049
2016-12-27,57.300926208496094,62.858918999999986
2016-12-28,57.4015007019043,62.89867499999999
2016-12-29,57.48672103881836,62.610426
2016-12-30,57.551239013671875,62.520968
