Date,predict,true
2016-11-25,53.10527801513672,60.03603300000001
2016-11-28,52.44923400878906,60.165247
2016-11-29,52.5070915222168,60.244766999999996
2016-11-30,52.77324676513672,60.721874
2016-12-01,52.81700897216797,59.896873
2016-12-02,52.704872131347656,58.843263
2016-12-05,52.03355407714844,58.89296099999999
2016-12-06,52.278663635253906,59.857117
2016-12-07,52.70933151245117,59.588744
2016-12-08,52.777156829833984,61.000185
2016-12-09,53.311256408691406,60.64235400000001
2016-12-12,53.581722259521484,61.596572
2016-12-13,53.20983123779297,61.79536399999999
2016-12-14,53.79413604736328,62.60048400000001
2016-12-15,53.9025764465332,62.30229300000001
2016-12-16,53.89265441894531,62.202897
2016-12-19,53.830291748046875,61.924580999999996
2016-12-20,53.76413345336914,63.23662699999999
2016-12-21,53.9900016784668,63.157111
2016-12-22,54.387428283691406,63.157111
2016-12-23,54.280662536621094,63.167049
2016-12-27,54.47001266479492,62.858918999999986
2016-12-28,54.27769088745117,62.89867499999999
2016-12-29,53.95730972290039,62.610426
2016-12-30,53.72423553466797,62.520968
