Date,predict,true
2016-11-25,57.505104064941406,60.03603300000001
2016-11-28,57.5859375,60.165247
2016-11-29,57.65979766845703,60.244766999999996
2016-11-30,57.72858810424805,60.721874
2016-12-01,57.80382537841797,59.896873
2016-12-02,57.85968017578125,58.843263
2016-12-05,57.871925354003906,58.89296099999999
2016-12-06,57.85601043701172,59.857117
2016-12-07,57.85064697265625,59.588744
2016-12-08,57.84282302856445,61.000185
2016-12-09,57.87382125854492,60.64235400000001
2016-12-12,57.92079162597656,61.596572
2016-12-13,57.9997673034668,61.79536399999999
2016-12-14,58.09683609008789,62.60048400000001
2016-12-15,58.22169494628906,62.30229300000001
2016-12-16,58.346492767333984,62.202897
2016-12-19,58.462066650390625,61.924580999999996
2016-12-20,58.55936050415039,63.23662699999999
2016-12-21,58.67543029785156,63.157111
2016-12-22,58.79755783081055,63.157111
2016-12-23,58.91745376586914,63.167049
2016-12-27,59.0321159362793,62.858918999999986
2016-12-28,59.12924575805664,62.89867499999999
2016-12-29,59.21156692504883,62.610426
2016-12-30,59.274131774902344,62.520968
