Date,predict,true
2016-11-25,54.90037536621094,60.03603300000001
2016-11-28,54.99966812133789,60.165247
2016-11-29,55.08724594116211,60.244766999999996
2016-11-30,55.165218353271484,60.721874
2016-12-01,55.250267028808594,59.896873
2016-12-02,55.30258560180664,58.843263
2016-12-05,55.29534912109375,58.89296099999999
2016-12-06,55.257076263427734,59.857117
2016-12-07,55.236045837402344,59.588744
2016-12-08,55.217472076416016,61.000185
2016-12-09,55.25247573852539,60.64235400000001
2016-12-12,55.299156188964844,61.596572
2016-12-13,55.382469177246094,61.79536399999999
2016-12-14,55.488529205322266,62.60048400000001
2016-12-15,55.62718963623047,62.30229300000001
2016-12-16,55.7669677734375,62.202897
2016-12-19,55.89738845825195,61.924580999999996
2016-12-20,56.00664520263672,63.23662699999999
2016-12-21,56.141414642333984,63.157111
2016-12-22,56.277469635009766,63.157111
2016-12-23,56.4065055847168,63.167049
2016-12-27,56.522125244140625,62.858918999999986
2016-12-28,56.613136291503906,62.89867499999999
2016-12-29,56.68605422973633,62.610426
2016-12-30,56.73455047607422,62.520968
