Date,predict,true
2016-11-25,55.192626953125,60.03603300000001
2016-11-28,54.76734924316406,60.165247
2016-11-29,54.085933685302734,60.244766999999996
2016-11-30,53.79583740234375,60.721874
2016-12-01,54.22854995727539,59.896873
2016-12-02,54.450218200683594,58.843263
2016-12-05,54.31853103637695,58.89296099999999
2016-12-06,54.42500686645508,59.857117
2016-12-07,54.874210357666016,59.588744
2016-12-08,54.62937545776367,61.000185
2016-12-09,55.354557037353516,60.64235400000001
2016-12-12,55.196266174316406,61.596572
2016-12-13,56.481285095214844,61.79536399999999
2016-12-14,56.45769500732422,62.60048400000001
2016-12-15,56.54855728149414,62.30229300000001
2016-12-16,55.63887405395508,62.202897
2016-12-19,54.68612289428711,61.924580999999996
2016-12-20,54.070884704589844,63.23662699999999
2016-12-21,54.83742141723633,63.157111
2016-12-22,54.488460540771484,63.157111
2016-12-23,54.86547088623047,63.167049
2016-12-27,54.75061798095703,62.858918999999986
2016-12-28,54.5838508605957,62.89867499999999
2016-12-29,54.73982238769531,62.610426
2016-12-30,54.35273361206055,62.520968
