Date,predict,true
2016-11-25,56.344398498535156,60.03603300000001
2016-11-28,56.411251068115234,60.165247
2016-11-29,56.477210998535156,60.244766999999996
2016-11-30,56.54225540161133,60.721874
2016-12-01,56.61655044555664,59.896873
2016-12-02,56.67157745361328,58.843263
2016-12-05,56.6880989074707,58.89296099999999
2016-12-06,56.68364715576172,59.857117
2016-12-07,56.688697814941406,59.588744
2016-12-08,56.68901062011719,61.000185
2016-12-09,56.72416687011719,60.64235400000001
2016-12-12,56.76491165161133,61.596572
2016-12-13,56.83058166503906,61.79536399999999
2016-12-14,56.9090461730957,62.60048400000001
2016-12-15,57.00983428955078,62.30229300000001
2016-12-16,57.11014938354492,62.202897
2016-12-19,57.20638656616211,61.924580999999996
2016-12-20,57.291866302490234,63.23662699999999
2016-12-21,57.40079116821289,63.157111
2016-12-22,57.5132942199707,63.157111
2016-12-23,57.62444305419922,63.167049
2016-12-27,57.72962188720703,62.858918999999986
2016-12-28,57.818763732910156,62.89867499999999
2016-12-29,57.89654541015625,62.610426
2016-12-30,57.95772933959961,62.520968
