Date,predict,true
2016-11-25,60.23680877685547,60.03603300000001
2016-11-28,60.344425201416016,60.165247
2016-11-29,60.44340896606445,60.244766999999996
2016-11-30,60.534210205078125,60.721874
2016-12-01,60.630470275878906,59.896873
2016-12-02,60.698760986328125,58.843263
2016-12-05,60.7116813659668,58.89296099999999
2016-12-06,60.68983840942383,59.857117
2016-12-07,60.675785064697266,59.588744
2016-12-08,60.661155700683594,61.000185
2016-12-09,60.69243240356445,60.64235400000001
2016-12-12,60.73929977416992,61.596572
2016-12-13,60.82160186767578,61.79536399999999
2016-12-14,60.929447174072266,62.60048400000001
2016-12-15,61.07075119018555,62.30229300000001
2016-12-16,61.218875885009766,62.202897
2016-12-19,61.361839294433594,61.924580999999996
2016-12-20,61.4875373840332,63.23662699999999
2016-12-21,61.63526916503906,63.157111
2016-12-22,61.7874870300293,63.157111
2016-12-23,61.93525695800781,63.167049
2016-12-27,62.07225036621094,62.858918999999986
2016-12-28,62.18655776977539,62.89867499999999
2016-12-29,62.28192138671875,62.610426
2016-12-30,62.35226821899414,62.520968
