Date,predict,true
2016-11-25,56.93368148803711,60.03603300000001
2016-11-28,57.004737854003906,60.165247
2016-11-29,57.08236312866211,60.244766999999996
2016-11-30,57.159488677978516,60.721874
2016-12-01,57.24188995361328,59.896873
2016-12-02,57.30504608154297,58.843263
2016-12-05,57.33462905883789,58.89296099999999
2016-12-06,57.343421936035156,59.857117
2016-12-07,57.36061477661133,59.588744
2016-12-08,57.35236358642578,61.000185
2016-12-09,57.37718963623047,60.64235400000001
2016-12-12,57.413761138916016,61.596572
2016-12-13,57.49615478515625,61.79536399999999
2016-12-14,57.594295501708984,62.60048400000001
2016-12-15,57.72994613647461,62.30229300000001
2016-12-16,57.8598518371582,62.202897
2016-12-19,57.98331832885742,61.924580999999996
2016-12-20,58.0884895324707,63.23662699999999
2016-12-21,58.21783447265625,63.157111
2016-12-22,58.343692779541016,63.157111
2016-12-23,58.46723556518555,63.167049
2016-12-27,58.594635009765625,62.858918999999986
2016-12-28,58.707210540771484,62.89867499999999
2016-12-29,58.80864334106445,62.610426
2016-12-30,58.888389587402344,62.520968
