Date,predict,true
2016-11-25,53.76640319824219,60.03603300000001
2016-11-28,51.33486557006836,60.165247
2016-11-29,52.380706787109375,60.244766999999996
2016-11-30,51.97988510131836,60.721874
2016-12-01,51.85272216796875,59.896873
2016-12-02,52.883514404296875,58.843263
2016-12-05,53.92645263671875,58.89296099999999
2016-12-06,51.49622344970703,59.857117
2016-12-07,53.82389450073242,59.588744
2016-12-08,51.82435607910156,61.000185
2016-12-09,55.864837646484375,60.64235400000001
2016-12-12,55.00581359863281,61.596572
2016-12-13,55.062320709228516,61.79536399999999
2016-12-14,54.37332534790039,62.60048400000001
2016-12-15,52.44241714477539,62.30229300000001
2016-12-16,52.19070816040039,62.202897
2016-12-19,52.340850830078125,61.924580999999996
2016-12-20,52.37921905517578,63.23662699999999
2016-12-21,53.831756591796875,63.157111
2016-12-22,55.607627868652344,63.157111
2016-12-23,56.04469299316406,63.167049
2016-12-27,54.197879791259766,62.858918999999986
2016-12-28,51.611183166503906,62.89867499999999
2016-12-29,51.07952880859375,62.610426
2016-12-30,51.36634063720703,62.520968
