Date,predict,true
2016-11-25,53.85948944091797,60.03603300000001
2016-11-28,53.942562103271484,60.165247
2016-11-29,54.01832580566406,60.244766999999996
2016-11-30,54.08740997314453,60.721874
2016-12-01,54.161258697509766,59.896873
2016-12-02,54.20948028564453,58.843263
2016-12-05,54.21063995361328,58.89296099999999
2016-12-06,54.18489074707031,59.857117
2016-12-07,54.16856002807617,59.588744
2016-12-08,54.15135955810547,61.000185
2016-12-09,54.17226028442383,60.64235400000001
2016-12-12,54.20246124267578,61.596572
2016-12-13,54.262142181396484,61.79536399999999
2016-12-14,54.34230041503906,62.60048400000001
2016-12-15,54.450897216796875,62.30229300000001
2016-12-16,54.564674377441406,62.202897
2016-12-19,54.67457962036133,61.924580999999996
2016-12-20,54.770294189453125,63.23662699999999
2016-12-21,54.88488006591797,63.157111
2016-12-22,55.00022506713867,63.157111
2016-12-23,55.10910415649414,63.167049
2016-12-27,55.20600128173828,62.858918999999986
2016-12-28,55.282684326171875,62.89867499999999
2016-12-29,55.34366226196289,62.610426
2016-12-30,55.38410186767578,62.520968
