Date,predict,true
2016-11-25,52.794586181640625,60.03603300000001
2016-11-28,52.03825759887695,60.165247
2016-11-29,51.32762908935547,60.244766999999996
2016-11-30,51.028358459472656,60.721874
2016-12-01,51.39785385131836,59.896873
2016-12-02,51.495479583740234,58.843263
2016-12-05,51.47221374511719,58.89296099999999
2016-12-06,51.58599853515625,59.857117
2016-12-07,52.00148010253906,59.588744
2016-12-08,52.18210220336914,61.000185
2016-12-09,52.7430534362793,60.64235400000001
2016-12-12,52.60786437988281,61.596572
2016-12-13,52.95589065551758,61.79536399999999
2016-12-14,52.796226501464844,62.60048400000001
2016-12-15,52.83211135864258,62.30229300000001
2016-12-16,52.44158935546875,62.202897
2016-12-19,52.11880111694336,61.924580999999996
2016-12-20,51.553646087646484,63.23662699999999
2016-12-21,52.085548400878906,63.157111
2016-12-22,52.30305862426758,63.157111
2016-12-23,52.572505950927734,63.167049
2016-12-27,52.60871887207031,62.858918999999986
2016-12-28,52.55538558959961,62.89867499999999
2016-12-29,52.43204116821289,62.610426
2016-12-30,52.14685821533203,62.520968
