Date,predict,true
2016-11-25,57.98353576660156,60.03603300000001
2016-11-28,58.1142463684082,60.165247
2016-11-29,58.2263298034668,60.244766999999996
2016-11-30,58.320335388183594,60.721874
2016-12-01,58.41413116455078,59.896873
2016-12-02,58.47135543823242,58.843263
2016-12-05,58.45984649658203,58.89296099999999
2016-12-06,58.403900146484375,59.857117
2016-12-07,58.36035919189453,59.588744
2016-12-08,58.31877136230469,61.000185
2016-12-09,58.340576171875,60.64235400000001
2016-12-12,58.392784118652344,61.596572
2016-12-13,58.49976348876953,61.79536399999999
2016-12-14,58.642311096191406,62.60048400000001
2016-12-15,58.829673767089844,62.30229300000001
2016-12-16,59.02036666870117,62.202897
2016-12-19,59.19571304321289,61.924580999999996
2016-12-20,59.33736038208008,63.23662699999999
2016-12-21,59.497314453125,63.157111
2016-12-22,59.65639877319336,63.157111
2016-12-23,59.8057861328125,63.167049
2016-12-27,59.9411735534668,62.858918999999986
2016-12-28,60.046817779541016,62.89867499999999
2016-12-29,60.128257751464844,62.610426
2016-12-30,60.178611755371094,62.520968
