Date,predict,true
2016-11-25,54.87687683105469,60.03603300000001
2016-11-28,55.17316818237305,60.165247
2016-11-29,54.79475402832031,60.244766999999996
2016-11-30,54.705543518066406,60.721874
2016-12-01,54.97446823120117,59.896873
2016-12-02,54.56192398071289,58.843263
2016-12-05,53.78470993041992,58.89296099999999
2016-12-06,53.866966247558594,59.857117
2016-12-07,55.33310317993164,59.588744
2016-12-08,55.617591857910156,61.000185
2016-12-09,54.861305236816406,60.64235400000001
2016-12-12,54.53599166870117,61.596572
2016-12-13,54.35942459106445,61.79536399999999
2016-12-14,55.0649528503418,62.60048400000001
2016-12-15,55.27971267700195,62.30229300000001
2016-12-16,54.97863006591797,62.202897
2016-12-19,54.671566009521484,61.924580999999996
2016-12-20,54.71360397338867,63.23662699999999
2016-12-21,55.087711334228516,63.157111
2016-12-22,55.00993347167969,63.157111
2016-12-23,54.53105545043945,63.167049
2016-12-27,54.663848876953125,62.858918999999986
2016-12-28,54.897342681884766,62.89867499999999
2016-12-29,54.81441879272461,62.610426
2016-12-30,54.840476989746094,62.520968
