Date,predict,true
2016-11-25,54.77159118652344,60.03603300000001
2016-11-28,53.20615768432617,60.165247
2016-11-29,53.88722610473633,60.244766999999996
2016-11-30,53.961273193359375,60.721874
2016-12-01,54.696929931640625,59.896873
2016-12-02,54.24667739868164,58.843263
2016-12-05,53.166378021240234,58.89296099999999
2016-12-06,53.617958068847656,59.857117
2016-12-07,54.42012023925781,59.588744
2016-12-08,53.92073059082031,61.000185
2016-12-09,56.04818344116211,60.64235400000001
2016-12-12,55.74726104736328,61.596572
2016-12-13,55.545387268066406,61.79536399999999
2016-12-14,55.92879104614258,62.60048400000001
2016-12-15,54.8206672668457,62.30229300000001
2016-12-16,54.259368896484375,62.202897
2016-12-19,54.42005920410156,61.924580999999996
2016-12-20,54.22134780883789,63.23662699999999
2016-12-21,55.249534606933594,63.157111
2016-12-22,55.23617172241211,63.157111
2016-12-23,54.61612319946289,63.167049
2016-12-27,54.55208206176758,62.858918999999986
2016-12-28,54.262935638427734,62.89867499999999
2016-12-29,54.3791389465332,62.610426
2016-12-30,54.422996520996094,62.520968
